mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-2705,2407.01296,S7-B-N0935,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Critical-skin average disorder energy shift at N=935.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2706,2407.01296,S7-B-N1625,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Critical-skin average disorder energy shift at N=1625.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2714,2409.18176,M1b-R.S1,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T001,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(b), right",Magnitude of the exciton-hole scattering amplitude |f(E)| across the Feshbach resonance.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2718,2409.18176,M1c-L.S1,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=0.5 meV and n_x=1e11 cm^-2",Hole resistivity versus detuning for the first tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2719,2409.18176,M1c-L.S2,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=0.5 meV and n_x=2e11 cm^-2",Hole resistivity versus detuning for the second tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2720,2409.18176,M1c-L.S3,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=1.0 meV and n_x=1e11 cm^-2",Hole resistivity versus detuning for the third tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2721,2409.18176,M1c-L.S4,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=1.0 meV and n_x=2e11 cm^-2",Hole resistivity versus detuning for the fourth tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2725,2409.18176,M2-L.S1,CLM_DRAG_SIGN,CLM_DRAG_SIGN,,T003,figure_series,theoretical_numerical,"Main PDF p. 3, Fig. 2, lower axes, t=0.2 meV",Exciton drag conductivity versus detuning at t=0.2 meV.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T003
MAP-2726,2409.18176,M2-L.S2,CLM_DRAG_SIGN,CLM_DRAG_SIGN,,T003,figure_series,theoretical_numerical,"Main PDF p. 3, Fig. 2, lower axes, t=0.5 meV",Exciton drag conductivity versus detuning at t=0.5 meV.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T003
MAP-2727,2409.18176,M2-L.S3,CLM_DRAG_SIGN,CLM_DRAG_SIGN,,T003,figure_series,theoretical_numerical,"Main PDF p. 3, Fig. 2, lower axes, t=1.0 meV",Exciton drag conductivity versus detuning at t=1.0 meV.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T003
MAP-2732,2409.18176,M3-I.S1,CLM_TEMPERATURE,CLM_TEMPERATURE,,T005,figure_series,theoretical_numerical,"Main PDF p. 4, Fig. 3 inset, solid curve Delta approximately Delta_star",Near-resonant total hole resistivity including acoustic-phonon scattering.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2733,2409.18176,M3-I.S2,CLM_TEMPERATURE,CLM_TEMPERATURE,,T011,figure_series,theoretical_numerical,"Main PDF p. 4, Fig. 3 inset, dash-dot curve Delta much greater than Delta_star",Far-detuned total hole resistivity including acoustic-phonon scattering.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2729,2409.18176,M3-M.S1,CLM_TEMPERATURE,CLM_TEMPERATURE,,T004,figure_series,theoretical_numerical,"Main PDF p. 4, Fig. 3, main axes, Delta/E_F^h=0.5",Many-body hole-resistivity contribution versus temperature at detuning ratio 0.5.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T004
MAP-2730,2409.18176,M3-M.S2,CLM_TEMPERATURE,CLM_TEMPERATURE,,T004,figure_series,theoretical_numerical,"Main PDF p. 4, Fig. 3, main axes, Delta/E_F^h=0.7",Many-body hole-resistivity contribution versus temperature at detuning ratio 0.7.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T004
MAP-2731,2409.18176,M3-M.S3,CLM_TEMPERATURE,CLM_TEMPERATURE,,T004,figure_series,theoretical_numerical,"Main PDF p. 4, Fig. 3, main axes, Delta/E_F^h=0.8",Many-body hole-resistivity contribution versus temperature at detuning ratio 0.8.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T004
MAP-2734,2409.18176,M4a.S1,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T006,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(a), solid dark curve",Real part of the kinetic hole ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2735,2409.18176,M4a.S2,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T006,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(a), solid light curve",Imaginary part of the kinetic hole ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2736,2409.18176,M4a.S3,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T006,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(a), dashed real-part fit",Real part of the fitted three-fluid hole ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2737,2409.18176,M4a.S4,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T006,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(a), dashed imaginary-part fit",Imaginary part of the fitted three-fluid hole ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2738,2409.18176,M4b.S1,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T007,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(b), solid dark curve",Real part of the kinetic exciton ac conductivity.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T007
MAP-2739,2409.18176,M4b.S2,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T007,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(b), solid light curve",Imaginary part of the kinetic exciton ac conductivity.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T007
MAP-2740,2409.18176,M4b.S3,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T007,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(b), dashed real-part fit",Real part of the fitted three-fluid exciton ac conductivity.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T007
MAP-2741,2409.18176,M4b.S4,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T007,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(b), dashed imaginary-part fit",Imaginary part of the fitted three-fluid exciton ac conductivity.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T007
MAP-2742,2409.18176,M4c.S1,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T008,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(c), solid dark curve",Real part of the kinetic trion ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2743,2409.18176,M4c.S2,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T008,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(c), solid light curve",Imaginary part of the kinetic trion ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2744,2409.18176,M4c.S3,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T008,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(c), dashed real-part fit",Real part of the fitted three-fluid trion ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2745,2409.18176,M4c.S4,CLM_AC_THREE_FLUID,CLM_AC_THREE_FLUID,,T008,figure_series,theoretical_numerical,"Main PDF p. 5, Fig. 4(c), dashed imaginary-part fit",Imaginary part of the fitted three-fluid trion ac conductivity.,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2748,2409.18176,S6.S1,CLM_KUBO_PARITY,CLM_KUBO_PARITY,,T009,figure_series,theoretical_numerical,"Supplement PDF p. 12, Fig. 6, n_x=1e11 cm^-2",Kubo-minus-Boltzmann hole-resistivity difference at the lower exciton density.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2749,2409.18176,S6.S2,CLM_KUBO_PARITY,CLM_KUBO_PARITY,,T009,figure_series,theoretical_numerical,"Supplement PDF p. 12, Fig. 6, n_x=2e11 cm^-2",Kubo-minus-Boltzmann hole-resistivity difference at the higher exciton density.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2750,2409.18176,S7.S1,CLM_DRAG_SIGN,CLM_DRAG_SIGN,,T010,figure_series,theoretical_numerical,"Supplement PDF p. 13, Fig. 7, t=0.2 meV",Trion drag conductivity versus detuning at t=0.2 meV.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T010
MAP-2751,2409.18176,S7.S2,CLM_DRAG_SIGN,CLM_DRAG_SIGN,,T010,figure_series,theoretical_numerical,"Supplement PDF p. 13, Fig. 7, t=0.5 meV",Trion drag conductivity versus detuning at t=0.5 meV.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T010
MAP-2752,2409.18176,S7.S3,CLM_DRAG_SIGN,CLM_DRAG_SIGN,,T010,figure_series,theoretical_numerical,"Supplement PDF p. 13, Fig. 7, t=1.0 meV",Trion drag conductivity versus detuning at t=1.0 meV.,reproduced,item_authoritative_state,scientific_evidence_accepted,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,pixel_evidence_missing,,,{},T010
MAP-2776,2412.14271,Formal Fig. S1 / arXiv v1 Fig. 5(a),CLM002,CLM002,,T004,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 5(a), raw/source/main.tex lines 319-324",one-photon-loss Bogoliubov spectrum of the normal state versus coupling,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,pixel_evidence_missing,,,{},T004
MAP-2777,2412.14271,Formal Fig. S1 / arXiv v1 Fig. 5(b),CLM002,CLM002,,T004,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 5(b), raw/source/main.tex lines 319-324",one-photon-loss Bogoliubov spectrum of the superradiant state versus coupling,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,pixel_evidence_missing,,,{},T004
MAP-2778,2412.14271,Formal Fig. S2 / arXiv v1 Fig. 6(a),CLM002,CLM002,,T005,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 6(a), raw/source/main.tex lines 437-442",both-loss Bogoliubov spectrum of the normal state versus coupling,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2779,2412.14271,Formal Fig. S2 / arXiv v1 Fig. 6(b),CLM002,CLM002,,T005,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 6(b), raw/source/main.tex lines 437-442",both-loss Bogoliubov spectrum of the larger superradiant state versus coupling,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2780,2412.14271,Formal Fig. S2 / arXiv v1 Fig. 6(c),CLM002,CLM002,,T005,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 6(c), raw/source/main.tex lines 437-442",both-loss Bogoliubov spectrum of the smaller superradiant state versus coupling,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2781,2412.14271,Formal Fig. S3 (panel inventory unavailable),CLM005,CLM005,,T006,figure,theoretical_numerical,Published p. 4 cites formal Fig. S3; Ref. 73 describes exact-solution convergence versus two-photon loss,formal supplemental exact-solution convergence result associated with two-photon loss,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,external_resource_unavailable,external_dependency_unavailable,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2782,2412.14271,Formal Fig. S4 (panel inventory unavailable),CLM005,CLM005,,T006,figure,theoretical_numerical,Published p. 4 cites formal Fig. S4; Ref. 73 describes the effect of two-photon loss on stabilization,formal supplemental stabilization or convergence result as the two-photon loss value changes,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,external_resource_unavailable,external_dependency_unavailable,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2783,2412.14271,Formal Fig. S5 / arXiv v1 Fig. 7,CLM003,CLM003,,T007,figure_panel,theoretical_numerical,"Published p. 4 and arXiv v1 SM Fig. 7, raw/source/main.tex lines 459-464",N=15 mean photon occupation versus coupling for 500 and 3000 trajectories against the analytic branch,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2756,2412.14271,Main Fig. 2(a),CLM001,CLM001,,T001,figure_panel,theoretical_numerical,"Formal Fig. 2 caption, published p. 3",mean-field cavity photon occupation versus coupling with stable and unstable branches,reproduced,item_authoritative_state,fresh_independent_review_supported,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,pixel_evidence_missing,,,{},T001
MAP-2757,2412.14271,Main Fig. 2(b),CLM001,CLM001,,T001,figure_panel,theoretical_numerical,"Formal Fig. 2 caption, published p. 3",mean-field collective-spin components versus coupling with stable and unstable branches,reproduced,item_authoritative_state,fresh_independent_review_supported,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,pixel_evidence_missing,,,{},T001
MAP-2758,2412.14271,Main Fig. 2(c),CLM001,CLM001,,T001,figure_panel,theoretical_numerical,"Formal Fig. 2 caption, published p. 3","finite-system photon occupation versus coupling for M=60,80,100 at N=5",reproduced,item_authoritative_state,fresh_independent_review_supported,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,pixel_evidence_missing,,,{},T001
MAP-2759,2412.14271,Main Fig. 2(d),CLM001,CLM001,,T001,figure_panel,theoretical_numerical,"Formal Fig. 2 caption, published p. 3","finite-system collective-spin polarization versus coupling for M=60,80,100 at N=5",reproduced,item_authoritative_state,fresh_independent_review_supported,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,pixel_evidence_missing,,,{},T001
MAP-2760,2412.14271,Main Fig. 2(e),CLM001,CLM001,,T001,figure_panel,theoretical_numerical,"Formal Fig. 2 caption, published p. 3",Fock-state probability P(n) at lambda=1.25 and M=60,reproduced,item_authoritative_state,fresh_independent_review_supported,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,pixel_evidence_missing,,,{},T001
MAP-2761,2412.14271,Main Fig. 2(f),CLM001,CLM001,,T001,figure_panel,theoretical_numerical,"Formal Fig. 2 caption, published p. 3",Fock-state probability P(n) at lambda=1.25 and M=80,reproduced,item_authoritative_state,fresh_independent_review_supported,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,pixel_evidence_missing,,,{},T001
MAP-2762,2412.14271,Main Fig. 2(g),CLM001,CLM001,,T001,figure_panel,theoretical_numerical,"Formal Fig. 2 caption, published p. 3",Fock-state probability P(n) at lambda=1.25 and M=100,reproduced,item_authoritative_state,fresh_independent_review_supported,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,pixel_evidence_missing,,,{},T001
MAP-2763,2412.14271,Main Fig. 3(a),CLM002,CLM002,,T002,figure_panel,theoretical_numerical,"Formal Fig. 3 caption, published p. 3",N=5 Fock-state distribution at lambda=0.62 with both losses,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2764,2412.14271,Main Fig. 3(b),CLM002,CLM002,,T002,figure_panel,theoretical_numerical,"Formal Fig. 3 caption, published p. 3",N=5 Fock-state distribution and Gaussian fit at lambda=0.79,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2765,2412.14271,Main Fig. 3(c),CLM002,CLM002,,T002,figure_panel,theoretical_numerical,"Formal Fig. 3 caption, published p. 3",N=5 Fock-state distribution and Gaussian fit at lambda=1.1,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2766,2412.14271,Main Fig. 3(d),CLM002,CLM002,,T002,figure_panel,theoretical_numerical,"Formal Fig. 3 caption, published p. 3",N=15 Fock-state distribution at lambda=0.62 from quantum trajectories,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2767,2412.14271,Main Fig. 3(e),CLM002,CLM002,,T002,figure_panel,theoretical_numerical,"Formal Fig. 3 caption, published p. 3",N=15 Fock-state distribution and Gaussian fit at lambda=0.79,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2768,2412.14271,Main Fig. 3(f),CLM002,CLM002,,T002,figure_panel,theoretical_numerical,"Formal Fig. 3 caption, published p. 3",N=15 Fock-state distribution and Gaussian fit at lambda=1.1,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2769,2412.14271,Main Fig. 3(g),CLM002,CLM002,,T002,figure_panel,theoretical_numerical,"Formal Fig. 3 caption, published p. 3","analytic stable/unstable photon branches and finite-N photon means versus coupling, including inset",attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2770,2412.14271,Main Fig. 4(a),CLM002,CLM002,,T003,figure_panel,theoretical_numerical,"Formal Fig. 4 caption and text, published pp. 4-5",N=5 photonic Wigner function at lambda=0.62,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2771,2412.14271,Main Fig. 4(b),CLM002,CLM002,,T003,figure_panel,theoretical_numerical,"Formal Fig. 4 caption and text, published pp. 4-5",N=5 photonic Wigner function at lambda=0.79,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2772,2412.14271,Main Fig. 4(c),CLM002,CLM002,,T003,figure_panel,theoretical_numerical,"Formal Fig. 4 caption and text, published pp. 4-5",N=5 photonic Wigner function at lambda=1.1,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2773,2412.14271,Main Fig. 4(d),CLM002,CLM002,,T003,figure_panel,theoretical_numerical,"Formal Fig. 4 caption and text, published pp. 4-5",N=15 photonic Wigner function at lambda=0.62,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2774,2412.14271,Main Fig. 4(e),CLM002,CLM002,,T003,figure_panel,theoretical_numerical,"Formal Fig. 4 caption and text, published pp. 4-5",N=15 photonic Wigner function at lambda=0.79,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2775,2412.14271,Main Fig. 4(f),CLM002,CLM002,,T003,figure_panel,theoretical_numerical,"Formal Fig. 4 caption and text, published pp. 4-5",N=15 photonic Wigner function at lambda=1.1,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2784,2412.14271,arXiv v1 SM Fig. 8(a) (formal numbering unverified),CLM004,CLM004,,T008,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 8(a), raw/source/main.tex lines 470-475",eight Liouvillian eigenvalues nearest zero for pure two-photon loss,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,pixel_evidence_missing,,,{},T008
MAP-2785,2412.14271,arXiv v1 SM Fig. 8(b) (formal numbering unverified),CLM004,CLM004,,T008,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 8(b), raw/source/main.tex lines 470-475",odd-sector steady-state Fock distribution initialized at |15>,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,pixel_evidence_missing,,,{},T008
MAP-2786,2412.14271,arXiv v1 SM Fig. 8(c) (formal numbering unverified),CLM004,CLM004,,T008,figure_panel,theoretical_numerical,"arXiv v1 SM Fig. 8(c), raw/source/main.tex lines 470-475",even-sector steady-state Fock distribution initialized at |10>,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,pixel_evidence_missing,,,{},T008
MAP-3093,2502.20558,C-B1-MLE-POSTERIOR,CLM_C_B1_MLE_POSTERIOR,CLM_C_B1_MLE_POSTERIOR,,T022,quantitative_claim,analytic_result,"Appendix B.1, Eqs. (B1)-(B3)",Posterior-weighted approximate MLE,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T022
MAP-3095,2502.20558,C-B2-DEM-FINAL,CLM_C_B2_DEM_FINAL,CLM_C_B2_DEM_FINAL,,T024,quantitative_claim,analytic_result,Appendix B.2 final DEM equation,"Final lifecycle, Pauli, and first-combination DEM",reproduced,item_authoritative_state,scientific_evidence_accepted,none,target_scope_incomplete,reproduction_method_gap,not_found_after_checks,pixel_evidence_missing,,,{},T024
MAP-3094,2502.20558,C-B2-LIFECYCLE-DEM-MIX,CLM_C_B2_LIFECYCLE_DEM_MIX,CLM_C_B2_LIFECYCLE_DEM_MIX,,T023,quantitative_claim,analytic_result,Appendix B.2,Probability-weighted lifecycle DEM mixture,reproduced,item_authoritative_state,scientific_evidence_accepted,none,target_scope_incomplete,reproduction_method_gap,not_found_after_checks,pixel_evidence_missing,,,{},T023
MAP-3096,2502.20558,C-B2-PROB-O3,CLM_C_B2_PROB_O3,CLM_C_B2_PROB_O3,,T025,quantitative_claim,analytic_result,Appendix B.2 approximation discussion,Neglected multi-loss terms scale as O(p_loss^3),reproduced,item_authoritative_state,scientific_evidence_accepted,none,target_scope_incomplete,reproduction_method_gap,not_found_after_checks,pixel_evidence_missing,,,{},T025
MAP-3097,2502.20558,C-D-PMOVE,CLM_C_D_PMOVE,CLM_C_D_PMOVE,,T026,quantitative_claim,analytic_result,Appendix D movement-error definition,Accumulated movement-error probability,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T026
MAP-3098,2502.20558,C-F-A-NORMALIZATION,CLM_C_F_A_NORMALIZATION,CLM_C_F_A_NORMALIZATION,,T027,quantitative_claim,analytic_result,Appendix F Error Model A,Loss/Pauli channel normalization,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T027
